         185   1.83999860      -4.58824701E-07  -2.52643690E-06  -4.58354265E-07   4.70436134E-10
         186   1.84999859      -4.73859217E-07  -5.04004220E-07  -4.73333387E-07   5.25830046E-10
         187   1.85999858      -4.69485940E-07   1.34509821E-06  -4.68930011E-07   5.55928636E-10
         188   1.86999857      -4.47717582E-07   2.96721373E-06  -4.47154861E-07   5.62721425E-10
         189   1.87999856      -4.11035273E-07   4.32240222E-06  -4.10487530E-07   5.47743184E-10
         190   1.88999856      -3.62249835E-07   5.38465156E-06  -3.61735630E-07   5.14205567E-10
         191   1.89999855      -3.04363795E-07   6.14153805E-06  -3.03900123E-07   4.63671768E-10
         192   1.90999854      -2.40439192E-07   6.59340458E-06  -2.40038617E-07   4.00575573E-10
         193   1.91999853      -1.73475826E-07   6.75213323E-06  -1.73147669E-07   3.28157057E-10
         194   1.92999852      -1.06303283E-07   6.63959690E-06  -1.06053321E-07   2.49961829E-10
         195   1.93999851      -4.14898409E-08   6.28587804E-06  -4.13204191E-08   1.69421810E-10
         196   1.94999850       1.87300984E-08   5.72734643E-06   1.88200282E-08   8.99298414E-11
         197   1.95999849       7.25090530E-08   5.00468104E-06   7.25244007E-08   1.53477231E-11
         198   1.96999848       1.18419663E-07   4.16091689E-06   1.18365598E-07   5.40651968E-11
         199   1.97999847       1.55468939E-07   3.23958807E-06   1.55353973E-07   1.14965815E-10
         200   1.98999846       1.83094528E-07   2.28302861E-06   1.82928432E-07   1.66096470E-10
         201   1.99999845       2.01145127E-07   1.33088042E-06   2.00938828E-07   2.06298978E-10
         202   2.00999856       2.09847073E-07   4.18846355E-07   2.09612296E-07   2.34777531E-10
         203   2.01999855       2.09759847E-07  -4.22290327E-07   2.09507590E-07   2.52256882E-10
         204   2.02999854       2.01723097E-07  -1.16736533E-06   2.01464459E-07   2.58637556E-10
         205   2.03999853       1.86798189E-07  -1.79725316E-06   1.86543517E-07   2.54672727E-10
         206   2.04999852       1.66206817E-07  -2.29901843E-06   1.65965474E-07   2.41342946E-10
         207   2.05999851       1.41269368E-07  -2.66581719E-06   1.41048702E-07   2.20666152E-10
         208   2.06999850       1.13345479E-07  -2.89657692E-06   1.13152169E-07   1.93310257E-10
         209   2.07999849       8.37787013E-08  -2.99548833E-06   8.36176213E-08   1.61080038E-10
         210   2.08999848       5.38470708E-08  -2.97134557E-06   5.37212621E-08   1.25808697E-10
         211   2.09999847       2.47208369E-08  -2.83677400E-06   2.46318272E-08   8.90096885E-11
         212   2.10999846      -2.57164956E-09  -2.60738716E-06  -2.62386912E-09   5.22195620E-11
         213   2.11999846      -2.71694738E-08  -2.30091018E-06  -2.71862834E-08   1.68096648E-11
         214   2.12999845      -4.83958686E-08  -1.93630558E-06  -4.83803397E-08   1.55289115E-11
         215   2.13999844      -6.57663719E-08  -1.53293695E-06  -6.57215793E-08   4.47926141E-11
         216   2.14999843      -7.89889043E-08  -1.10979602E-06  -7.89192072E-08   6.96971370E-11
         217   2.15999842      -8.79565434E-08  -6.84817110E-07  -8.78669226E-08   8.96207553E-11
         218   2.16999841      -9.27339698E-08  -2.74298031E-07  -9.26295414E-08   1.04428466E-10
         219   2.17999840      -9.35386666E-08   1.07563125E-07  -9.34247311E-08   1.13935528E-10
         220   2.18999839      -9.07181459E-08   4.49006393E-07  -9.05998547E-08   1.18291155E-10
         221   2.19999838      -8.47243768E-08   7.40924293E-07  -8.46065902E-08   1.17786669E-10
         222   2.20999837      -7.60867138E-08   9.76954766E-07  -7.59737802E-08   1.12933662E-10
         223   2.21999836      -6.53844339E-08   1.15346165E-06  -6.52801546E-08   1.04279252E-10
         224   2.22999835      -5.32200275E-08   1.26941279E-06  -5.31275468E-08   9.24806898E-11
         225   2.23999834      -4.01941165E-08   1.32617151E-06  -4.01158715E-08   7.82449661E-11
         226   2.24999833      -2.68828515E-08   1.32721732E-06  -2.68204552E-08   6.23963103E-11
         227   2.25999832      -1.38183855E-08   1.27781198E-06  -1.37727394E-08   4.56461535E-11
         228   2.26999831      -1.47287160E-09   1.18463061E-06  -1.44416901E-09   2.87025959E-11
         229   2.27999830       9.75374359E-09   1.05537401E-06   9.76618519E-09   1.24416033E-11
         230   2.28999829       1.95420213E-08   8.98378744E-07   1.95390264E-08   2.99493763E-12
         231   2.29999828       2.76574852E-08   7.22240372E-07   2.76405672E-08   1.69180225E-11
         232   2.30999827       3.39514337E-08   5.35462846E-07   3.39225004E-08   2.89333002E-11
         233   2.31999826       3.83584222E-08   3.46144475E-07   3.83196976E-08   3.87245791E-11
         234   2.32999825       4.08908178E-08   1.61709337E-07   4.08446290E-08   4.61888305E-11
         235   2.33999825       4.16309298E-08  -1.13102061E-08   4.15797068E-08   5.12230258E-11
         236   2.34999824       4.07212326E-08  -1.67436440E-07   4.06673628E-08   5.38697975E-11
         237   2.35999823       3.83532281E-08  -3.02353840E-07   3.82989533E-08   5.42748069E-11
         238   2.36999822       3.47555229E-08  -4.12962123E-07   3.47029641E-08   5.25588462E-11
         239   2.37999821       3.01816243E-08  -4.97378323E-07   3.01325720E-08   4.90523178E-11
         240   2.38999820       2.48979468E-08  -5.54892210E-07   2.48539269E-08   4.40198988E-11
         241   2.39999819       1.91724823E-08  -5.85881821E-07   1.91347134E-08   3.77688991E-11
         242   2.40999818       1.32644811E-08  -5.91695482E-07   1.32337963E-08   3.06847880E-11
         243   2.41999817       7.41544959E-09  -5.74508363E-07   7.39235873E-09   2.30908626E-11
         244   2.42999816       1.84167526E-09  -5.37161213E-07   1.82625137E-09   1.54238844E-11
         245   2.43999815      -3.27157856E-09  -4.82989208E-07  -3.27935834E-09   7.77977682E-12
         246   2.44999814      -7.77414844E-09  -4.15648628E-07  -7.77469644E-09   5.48006085E-13
         247   2.45999813      -1.15533290E-08  -3.38947274E-07  -1.15472831E-08   6.04583050E-12
         248   2.46999812      -1.45345824E-08  -2.56685780E-07  -1.45227750E-08   1.18074439E-11
         249   2.47999811      -1.66807368E-08  -1.72514063E-07  -1.66641545E-08   1.65822911E-11
         250   2.48999810      -1.79898372E-08  -8.98071661E-08  -1.79695299E-08   2.03073114E-11
         251   2.49999809      -1.84918729E-08  -1.15634151E-08  -1.84689686E-08   2.29043451E-11
         252   2.50999808      -1.82445952E-08   5.96734964E-08  -1.82201614E-08   2.44337883E-11
         253   2.51999807      -1.73286896E-08   1.21867771E-07  -1.73037904E-08   2.48991938E-11
         254   2.52999806      -1.58425291E-08   1.73520363E-07  -1.58181610E-08   2.43680631E-11
         255   2.53999805      -1.38967584E-08   2.13674824E-07  -1.38737768E-08   2.29816166E-11
         256   2.54999804      -1.16089325E-08   2.41901915E-07  -1.15880772E-08   2.08553175E-11
         257   2.55999804      -9.09839493E-09   2.58265771E-07  -9.08026632E-09   1.81286097E-11
         258   2.56999803      -6.48158238E-09   2.63274444E-07  -6.46656106E-09   1.50213175E-11
         259   2.57999802      -3.86788468E-09   2.57818471E-07  -3.85629040E-09   1.15942811E-11
         260   2.58999801      -1.35616252E-09   2.43100629E-07  -1.34811917E-09   8.04334377E-12
         261   2.59999800       9.67998570E-10   2.20560622E-07   9.72512737E-10   4.51416682E-12
         262   2.60999799       3.03427350E-09   1.91797909E-07   3.03541370E-09   1.14019905E-12
         263   2.61999798       4.78881201E-09   1.58495823E-07   4.78684337E-09   1.96864747E-12
         264   2.62999797       6.19471541E-09   1.22349718E-07   6.18999652E-09   4.71889194E-12
         265   2.63999796       7.23182225E-09   8.50015454E-08   7.22479010E-09   7.03215264E-12
         266   2.64999795       7.89588128E-09   4.79825815E-08   7.88702526E-09   8.85602702E-12
         267   2.65999794       8.19719759E-09   1.26659216E-08   8.18699686E-09   1.02007292E-11
         268   2.66999793       8.15885848E-09  -1.97705852E-08   8.14782108E-09   1.10373932E-11
         269   2.67999792       7.81463871E-09  -4.83704490E-08   7.80325760E-09   1.13811183E-11
         270   2.68999791       7.20670457E-09  -7.24137408E-08   7.19544824E-09   1.12563292E-11
         271   2.69999790       6.38321440E-09  -9.14219029E-08   6.37248876E-09   1.07256426E-11
         272   2.70999789       5.39592104E-09  -1.05152942E-07   5.38608225E-09   9.83879644E-12
         273   2.71999788       4.29786784E-09  -1.13588101E-07   4.28919256E-09   8.67528271E-12
         274   2.72999787       3.14125170E-09  -1.16911309E-07   3.13396975E-09   7.28195282E-12
         275   2.73999786       1.97552508E-09  -1.15482933E-07   1.96978345E-09   5.74162939E-12
         276   2.74999785       8.45779891E-10  -1.09809321E-07   8.41654413E-10   4.12547774E-12
         277   2.75999784      -2.08547957E-10  -1.00509681E-07  -2.11049650E-10   2.50169330E-12
         278   2.76999784      -1.15463605E-09  -8.82818654E-08  -1.15556953E-09   9.33475519E-13
         279   2.77999783      -1.96689198E-09  -7.38684136E-08  -1.96636551E-09   5.26467758E-13
         280   2.78999782      -2.62723576E-09  -5.80241206E-08  -2.62541677E-09   1.81898940E-12
         281   2.79999781      -3.12507109E-09  -4.14862349E-08  -3.12213544E-09   2.93565172E-12
         282   2.80999780      -3.45697515E-09  -2.49481680E-08  -3.45313333E-09   3.84181575E-12
         283   2.81999779      -3.62614605E-09  -9.03735575E-09  -3.62162633E-09   4.51971793E-12
         284   2.82999778      -3.64165120E-09   5.70226977E-09  -3.63668606E-09   4.96513941E-12
         285   2.83999777      -3.51752494E-09   1.88229698E-08  -3.51234286E-09   5.18207699E-12
         286   2.84999776      -3.27176330E-09   2.99810274E-08  -3.26658278E-09   5.18052268E-12
         287   2.85999775      -2.92526470E-09   3.89398949E-08  -2.92027824E-09   4.98645569E-12
         288   2.86999774      -2.50076027E-09   4.55689602E-08  -2.49613197E-09   4.62829775E-12
         289   2.87999773      -2.02177763E-09   4.98384338E-08  -2.01765538E-09   4.12225809E-12
         290   2.88999772      -1.51167256E-09   5.18108756E-08  -1.50816348E-09   3.50908191E-12
         291   2.89999771      -9.92758542E-10   5.16300354E-08  -9.89938798E-10   2.81974444E-12
         292   2.90999770      -4.85560425E-10   4.95076762E-08  -4.83473483E-10   2.08694173E-12
         293   2.91999769      -8.20521429E-12   4.57090685E-08  -6.86256694E-12   1.34264735E-12
         294   2.92999768       4.24037000E-10   4.05378309E-08   4.24653424E-10   6.16423579E-13
         295   2.93999767       7.99060929E-10   3.43207631E-08   7.99002031E-10   5.88973315E-14
         296   2.94999766       1.10808362E-09   2.73932486E-08   1.10740583E-09   6.77791157E-13
         297   2.95999765       1.34566214E-09   2.00857055E-08   1.34444933E-09   1.21280763E-12
         298   2.96999764       1.50958179E-09   1.27115278E-08   1.50792778E-09   1.65401026E-12
         299   2.97999763       1.60063307E-09   5.55681678E-09   1.59864078E-09   1.99229522E-12
         300   2.98999763       1.62229563E-09  -1.12787912E-09   1.62007163E-09   2.22399876E-12
